indicatorId,geoUnit,year,type,subtype,value
PRYA.12MO.AG15T24.F,BEN,2019,Source,Data sources,"UIS based on UIS based on BEN - HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BEN,2022,Source,Data sources,"UIS based on UIS based on BEN - HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BFA,2018,Source,Data sources,"UIS based on UIS based on BFA - LFS - Regional Integrated Survey on Employment and the Informal Sector; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BFA,2019,Source,Data sources,"UIS based on UIS based on BFA - HIES - Harmonized Survey on Household Living Conditions; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BFA,2022,Source,Data sources,"UIS based on UIS based on BFA - HIES - Harmonized Survey on Household Living Conditions; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BFA,2023,Source,Data sources,"UIS based on UIS based on BFA - LFS - Regional Integrated Survey on Employment and the Informal Sector; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGD,2006,Source,Data sources,"UIS based on BGD - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last 12 months"
PRYA.12MO.AG15T24.F,BGD,2010,Source,Data sources,"UIS based on UIS based on BGD - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGD,2013,Source,Data sources,"UIS based on UIS based on BGD - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGD,2017,Source,Data sources,"UIS based on UIS based on BGD - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGD,2022,Source,Data sources,"UIS based on UIS based on BGD - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2004,Source,Data sources,"UIS based on BGR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BGR,2005,Source,Data sources,"UIS based on BGR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BGR,2006,Source,Data sources,"UIS based on BGR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BGR,2007,Source,Data sources,"UIS based on BGR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BGR,2008,Source,Data sources,"UIS based on BGR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BGR,2009,Source,Data sources,"UIS based on BGR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BGR,2010,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2011,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2012,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2013,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2014,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2015,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2016,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2017,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2018,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2019,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2020,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2021,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2022,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BGR,2023,Source,Data sources,"UIS based on UIS based on BGR - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2001,Source,Data sources,"UIS based on BIH - HIES - Living Standards Measure - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BIH,2006,Source,Data sources,"UIS based on BIH - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BIH,2007,Source,Data sources,"UIS based on BIH - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BIH,2008,Source,Data sources,"UIS based on BIH - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BIH,2009,Source,Data sources,"UIS based on BIH - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG15T24.F,BIH,2010,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2011,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2012,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2013,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2014,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2015,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2016,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2017,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2018,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2019,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2020,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None | Employment definition: Excluding own-use production workers"
PRYA.12MO.AG15T24.F,BIH,2021,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2022,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BIH,2023,Source,Data sources,"UIS based on UIS based on BIH - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BLR,2016,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLR,2017,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLR,2018,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLR,2019,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLR,2020,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLR,2021,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLR,2022,Source,Data sources,"UIS based on UIS based on BLR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old"
PRYA.12MO.AG15T24.F,BLZ,2013,Source,Data sources,"UIS based on UIS based on BLZ - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG15T24.F,BLZ,2014,Source,Data sources,"UIS based on UIS based on BLZ - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
